,iteration,message_status,probability,strategy
8458,845,unsuccessful,0.4,windtexter_full
8459,845,successful,0.6,windtexter_full
8460,846,successful,0.8,no_windtexter
8461,846,unsuccessful,0.4,no_windtexter
8462,846,unsuccessful,0.5,windtexter_baseline
8463,846,unsuccessful,0.4,windtexter_baseline
8464,846,successful,0.6,windtexter_baseline
8465,846,unsuccessful,0.1,windtexter_full
8466,846,unsuccessful,0.5,windtexter_full
8467,846,unsuccessful,0.5,windtexter_full
8468,846,successful,0.6,windtexter_full
8469,846,successful,0.8,windtexter_full
8470,847,unsuccessful,0.3,no_windtexter
8471,847,unsuccessful,0.5,no_windtexter
8472,847,unsuccessful,0.4,windtexter_baseline
8473,847,unsuccessful,0.4,windtexter_baseline
8474,847,unsuccessful,0.5,windtexter_baseline
8475,847,successful,0.8,windtexter_full
8476,847,successful,0.7,windtexter_full
8477,847,successful,0.6,windtexter_full
8478,847,unsuccessful,0.5,windtexter_full
8479,847,successful,0.7,windtexter_full
8480,848,unsuccessful,0.4,no_windtexter
8481,848,successful,0.6,no_windtexter
8482,848,unsuccessful,0.3,windtexter_baseline
8483,848,unsuccessful,0.4,windtexter_baseline
8484,848,successful,0.7,windtexter_baseline
8485,848,unsuccessful,0.4,windtexter_full
8486,848,unsuccessful,0.1,windtexter_full
8487,848,unsuccessful,0.5,windtexter_full
8488,848,unsuccessful,0.3,windtexter_full
8489,848,unsuccessful,0.5,windtexter_full
8490,849,unsuccessful,0.5,no_windtexter
8491,849,unsuccessful,0.5,no_windtexter
8492,849,unsuccessful,0.5,windtexter_baseline
8493,849,unsuccessful,0.3,windtexter_baseline
8494,849,unsuccessful,0.4,windtexter_baseline
8495,849,successful,0.7,windtexter_full
8496,849,successful,0.6,windtexter_full
8497,849,unsuccessful,0.5,windtexter_full
8498,849,successful,0.8,windtexter_full
8499,849,successful,0.7,windtexter_full
8500,850,successful,0.6,no_windtexter
8501,850,unsuccessful,0.5,no_windtexter
8502,850,successful,0.6,windtexter_baseline
8503,850,unsuccessful,0.2,windtexter_baseline
8504,850,unsuccessful,0.2,windtexter_baseline
8505,850,unsuccessful,0.5,windtexter_full
8506,850,unsuccessful,0.5,windtexter_full
8507,850,unsuccessful,0.2,windtexter_full
8508,850,successful,0.8,windtexter_full
8509,850,unsuccessful,0.2,windtexter_full
8510,851,unsuccessful,0.5,no_windtexter
8511,851,unsuccessful,0.4,no_windtexter
8512,851,unsuccessful,0.4,windtexter_baseline
8513,851,successful,0.6,windtexter_baseline
8514,851,unsuccessful,0.4,windtexter_baseline
8515,851,unsuccessful,0.2,windtexter_full
8516,851,successful,0.6,windtexter_full
8517,851,unsuccessful,0.3,windtexter_full
8518,851,successful,0.7,windtexter_full
8519,851,unsuccessful,0.2,windtexter_full
8520,852,unsuccessful,0.2,no_windtexter
8521,852,successful,0.6,no_windtexter
8522,852,unsuccessful,0.2,windtexter_baseline
8523,852,unsuccessful,0.3,windtexter_baseline
8524,852,unsuccessful,0.4,windtexter_baseline
8525,852,unsuccessful,0.4,windtexter_full
8526,852,unsuccessful,0.3,windtexter_full
8527,852,unsuccessful,0.3,windtexter_full
8528,852,unsuccessful,0.3,windtexter_full
8529,852,unsuccessful,0.3,windtexter_full
8530,853,successful,0.7,no_windtexter
8531,853,unsuccessful,0.4,no_windtexter
8532,853,unsuccessful,0.4,windtexter_baseline
8533,853,unsuccessful,0.2,windtexter_baseline
8534,853,unsuccessful,0.5,windtexter_baseline
8535,853,unsuccessful,0.3,windtexter_full
8536,853,unsuccessful,0.4,windtexter_full
8537,853,unsuccessful,0.2,windtexter_full
8538,853,successful,0.7,windtexter_full
8539,853,unsuccessful,0.2,windtexter_full
8540,854,unsuccessful,0.5,no_windtexter
8541,854,unsuccessful,0.4,no_windtexter
8542,854,unsuccessful,0.2,windtexter_baseline
8543,854,successful,0.7,windtexter_baseline
8544,854,unsuccessful,0.4,windtexter_baseline
8545,854,unsuccessful,0.3,windtexter_full
8546,854,unsuccessful,0.4,windtexter_full
8547,854,successful,0.6,windtexter_full
8548,854,successful,0.8,windtexter_full
8549,854,successful,0.7,windtexter_full
8550,855,successful,0.6,no_windtexter
8551,855,unsuccessful,0.1,no_windtexter
8552,855,unsuccessful,0.3,windtexter_baseline
8553,855,unsuccessful,0.4,windtexter_baseline
8554,855,unsuccessful,0.4,windtexter_baseline
8555,855,successful,0.8,windtexter_full
8556,855,unsuccessful,0.4,windtexter_full
8557,855,unsuccessful,0.3,windtexter_full
8558,855,unsuccessful,0.1,windtexter_full
8559,855,unsuccessful,0.3,windtexter_full
8560,856,unsuccessful,0.5,no_windtexter
8561,856,successful,0.7,no_windtexter
8562,856,unsuccessful,0.4,windtexter_baseline
8563,856,successful,0.6,windtexter_baseline
8564,856,successful,0.7,windtexter_baseline
8565,856,successful,0.6,windtexter_full
8566,856,unsuccessful,0.4,windtexter_full
8567,856,successful,0.7,windtexter_full
8568,856,unsuccessful,0.5,windtexter_full
8569,856,successful,0.7,windtexter_full
8570,857,unsuccessful,0.4,no_windtexter
8571,857,unsuccessful,0.3,no_windtexter
8572,857,successful,0.6,windtexter_baseline
8573,857,unsuccessful,0.2,windtexter_baseline
8574,857,successful,0.7,windtexter_baseline
8575,857,unsuccessful,0.5,windtexter_full
8576,857,unsuccessful,0.5,windtexter_full
8577,857,unsuccessful,0.5,windtexter_full
8578,857,successful,0.8,windtexter_full
8579,857,unsuccessful,0.2,windtexter_full
8580,858,unsuccessful,0.4,no_windtexter
8581,858,unsuccessful,0.3,no_windtexter
8582,858,unsuccessful,0.4,windtexter_baseline
8583,858,unsuccessful,0.5,windtexter_baseline
8584,858,unsuccessful,0.3,windtexter_baseline
8585,858,unsuccessful,0.4,windtexter_full
8586,858,unsuccessful,0.4,windtexter_full
8587,858,successful,0.7,windtexter_full
8588,858,unsuccessful,0.2,windtexter_full
8589,858,unsuccessful,0.4,windtexter_full
8590,859,unsuccessful,0.5,no_windtexter
8591,859,unsuccessful,0.5,no_windtexter
8592,859,unsuccessful,0.2,windtexter_baseline
8593,859,unsuccessful,0.5,windtexter_baseline
8594,859,unsuccessful,0.5,windtexter_baseline
8595,859,successful,0.7,windtexter_full
8596,859,successful,0.6,windtexter_full
8597,859,successful,0.6,windtexter_full
8598,859,unsuccessful,0.4,windtexter_full
8599,859,unsuccessful,0.5,windtexter_full
8600,860,unsuccessful,0.4,no_windtexter
8601,860,unsuccessful,0.4,no_windtexter
8602,860,unsuccessful,0.5,windtexter_baseline
8603,860,unsuccessful,0.3,windtexter_baseline
8604,860,successful,0.7,windtexter_baseline
8605,860,unsuccessful,0.3,windtexter_full
8606,860,unsuccessful,0.5,windtexter_full
8607,860,successful,0.8,windtexter_full
8608,860,unsuccessful,0.4,windtexter_full
8609,860,successful,0.7,windtexter_full
8610,861,unsuccessful,0.4,no_windtexter
8611,861,successful,0.7,no_windtexter
8612,861,successful,0.6,windtexter_baseline
8613,861,successful,0.7,windtexter_baseline
8614,861,successful,0.8,windtexter_baseline
8615,861,unsuccessful,0.2,windtexter_full
8616,861,unsuccessful,0.5,windtexter_full
8617,861,successful,0.7,windtexter_full
8618,861,successful,0.8,windtexter_full
8619,861,unsuccessful,0.3,windtexter_full
8620,862,successful,0.6,no_windtexter
8621,862,successful,0.6,no_windtexter
8622,862,unsuccessful,0.5,windtexter_baseline
8623,862,unsuccessful,0.4,windtexter_baseline
8624,862,unsuccessful,0.3,windtexter_baseline
8625,862,successful,0.7,windtexter_full
8626,862,unsuccessful,0.2,windtexter_full
8627,862,successful,0.6,windtexter_full
8628,862,unsuccessful,0.5,windtexter_full
8629,862,unsuccessful,0.4,windtexter_full
8630,863,unsuccessful,0.3,no_windtexter
8631,863,successful,0.7,no_windtexter
8632,863,successful,0.7,windtexter_baseline
8633,863,unsuccessful,0.5,windtexter_baseline
8634,863,unsuccessful,0.5,windtexter_baseline
8635,863,successful,0.6,windtexter_full
8636,863,successful,0.7,windtexter_full
8637,863,unsuccessful,0.5,windtexter_full
8638,863,successful,0.6,windtexter_full
8639,863,unsuccessful,0.5,windtexter_full
8640,864,unsuccessful,0.5,no_windtexter
8641,864,unsuccessful,0.2,no_windtexter
8642,864,unsuccessful,0.5,windtexter_baseline
8643,864,unsuccessful,0.3,windtexter_baseline
8644,864,successful,0.6,windtexter_baseline
8645,864,unsuccessful,0.3,windtexter_full
8646,864,successful,0.7,windtexter_full
8647,864,unsuccessful,0.4,windtexter_full
8648,864,successful,0.8,windtexter_full
8649,864,unsuccessful,0.2,windtexter_full
8650,865,successful,0.6,no_windtexter
8651,865,unsuccessful,0.3,no_windtexter
8652,865,unsuccessful,0.3,windtexter_baseline
8653,865,unsuccessful,0.4,windtexter_baseline
8654,865,unsuccessful,0.4,windtexter_baseline
8655,865,successful,0.6,windtexter_full
8656,865,unsuccessful,0.5,windtexter_full
8657,865,successful,0.8,windtexter_full
8658,865,successful,0.7,windtexter_full
8659,865,successful,0.7,windtexter_full
8660,866,successful,0.7,no_windtexter
8661,866,successful,0.8,no_windtexter
8662,866,successful,0.6,windtexter_baseline
8663,866,successful,0.7,windtexter_baseline
8664,866,unsuccessful,0.2,windtexter_baseline
8665,866,unsuccessful,0.3,windtexter_full
8666,866,unsuccessful,0.3,windtexter_full
8667,866,unsuccessful,0.5,windtexter_full
8668,866,unsuccessful,0.3,windtexter_full
8669,866,successful,0.7,windtexter_full
8670,867,unsuccessful,0.2,no_windtexter
8671,867,unsuccessful,0.5,no_windtexter
8672,867,successful,0.8,windtexter_baseline
8673,867,unsuccessful,0.2,windtexter_baseline
8674,867,successful,0.8,windtexter_baseline
8675,867,successful,0.6,windtexter_full
8676,867,unsuccessful,0.4,windtexter_full
8677,867,unsuccessful,0.4,windtexter_full
8678,867,successful,0.6,windtexter_full
8679,867,successful,0.7,windtexter_full
8680,868,unsuccessful,0.5,no_windtexter
8681,868,unsuccessful,0.4,no_windtexter
8682,868,unsuccessful,0.3,windtexter_baseline
8683,868,unsuccessful,0.3,windtexter_baseline
8684,868,unsuccessful,0.3,windtexter_baseline
8685,868,unsuccessful,0.1,windtexter_full
8686,868,unsuccessful,0.4,windtexter_full
8687,868,unsuccessful,0.4,windtexter_full
8688,868,successful,0.6,windtexter_full
8689,868,unsuccessful,0.2,windtexter_full
8690,869,successful,0.8,no_windtexter
8691,869,successful,0.7,no_windtexter
8692,869,successful,0.7,windtexter_baseline
8693,869,unsuccessful,0.5,windtexter_baseline
8694,869,unsuccessful,0.2,windtexter_baseline
8695,869,unsuccessful,0.2,windtexter_full
8696,869,unsuccessful,0.3,windtexter_full
8697,869,successful,0.8,windtexter_full
8698,869,unsuccessful,0.5,windtexter_full
8699,869,successful,0.6,windtexter_full
8700,870,unsuccessful,0.1,no_windtexter
8701,870,unsuccessful,0.4,no_windtexter
8702,870,unsuccessful,0.4,windtexter_baseline
8703,870,unsuccessful,0.5,windtexter_baseline
8704,870,successful,0.7,windtexter_baseline
8705,870,successful,0.7,windtexter_full
8706,870,unsuccessful,0.5,windtexter_full
8707,870,unsuccessful,0.3,windtexter_full
8708,870,unsuccessful,0.3,windtexter_full
8709,870,unsuccessful,0.5,windtexter_full
8710,871,unsuccessful,0.3,no_windtexter
8711,871,successful,0.7,no_windtexter
8712,871,unsuccessful,0.5,windtexter_baseline
8713,871,unsuccessful,0.2,windtexter_baseline
8714,871,successful,0.6,windtexter_baseline
8715,871,successful,0.6,windtexter_full
8716,871,successful,0.6,windtexter_full
8717,871,successful,0.6,windtexter_full
8718,871,unsuccessful,0.3,windtexter_full
8719,871,unsuccessful,0.4,windtexter_full
8720,872,unsuccessful,0.4,no_windtexter
8721,872,unsuccessful,0.4,no_windtexter
8722,872,unsuccessful,0.5,windtexter_baseline
8723,872,unsuccessful,0.2,windtexter_baseline
8724,872,successful,0.6,windtexter_baseline
8725,872,successful,0.6,windtexter_full
8726,872,unsuccessful,0.2,windtexter_full
8727,872,successful,0.8,windtexter_full
8728,872,unsuccessful,0.5,windtexter_full
8729,872,unsuccessful,0.2,windtexter_full
8730,873,successful,0.6,no_windtexter
8731,873,successful,0.6,no_windtexter
8732,873,unsuccessful,0.3,windtexter_baseline
8733,873,successful,0.7,windtexter_baseline
8734,873,unsuccessful,0.5,windtexter_baseline
8735,873,unsuccessful,0.2,windtexter_full
8736,873,unsuccessful,0.4,windtexter_full
8737,873,unsuccessful,0.2,windtexter_full
8738,873,successful,0.7,windtexter_full
8739,873,unsuccessful,0.5,windtexter_full
8740,874,unsuccessful,0.5,no_windtexter
8741,874,unsuccessful,0.4,no_windtexter
8742,874,successful,0.7,windtexter_baseline
8743,874,unsuccessful,0.5,windtexter_baseline
8744,874,unsuccessful,0.1,windtexter_baseline
8745,874,unsuccessful,0.4,windtexter_full
8746,874,unsuccessful,0.4,windtexter_full
8747,874,successful,0.6,windtexter_full
8748,874,unsuccessful,0.3,windtexter_full
8749,874,unsuccessful,0.5,windtexter_full
8750,875,successful,0.7,no_windtexter
8751,875,unsuccessful,0.1,no_windtexter
8752,875,unsuccessful,0.3,windtexter_baseline
8753,875,unsuccessful,0.2,windtexter_baseline
8754,875,unsuccessful,0.5,windtexter_baseline
8755,875,successful,0.6,windtexter_full
8756,875,unsuccessful,0.5,windtexter_full
8757,875,successful,0.7,windtexter_full
8758,875,unsuccessful,0.4,windtexter_full
8759,875,unsuccessful,0.2,windtexter_full
8760,876,unsuccessful,0.1,no_windtexter
8761,876,unsuccessful,0.4,no_windtexter
8762,876,unsuccessful,0.3,windtexter_baseline
8763,876,successful,0.7,windtexter_baseline
8764,876,unsuccessful,0.2,windtexter_baseline
8765,876,unsuccessful,0.3,windtexter_full
8766,876,unsuccessful,0.2,windtexter_full
8767,876,successful,0.6,windtexter_full
8768,876,unsuccessful,0.2,windtexter_full
8769,876,unsuccessful,0.3,windtexter_full
8770,877,unsuccessful,0.3,no_windtexter
8771,877,successful,0.8,no_windtexter
8772,877,successful,0.8,windtexter_baseline
8773,877,successful,0.7,windtexter_baseline
8774,877,unsuccessful,0.1,windtexter_baseline
8775,877,successful,0.8,windtexter_full
8776,877,unsuccessful,0.3,windtexter_full
8777,877,successful,0.7,windtexter_full
8778,877,successful,0.7,windtexter_full
8779,877,unsuccessful,0.3,windtexter_full
8780,878,unsuccessful,0.5,no_windtexter
8781,878,unsuccessful,0.5,no_windtexter
8782,878,unsuccessful,0.2,windtexter_baseline
8783,878,unsuccessful,0.5,windtexter_baseline
8784,878,successful,0.7,windtexter_baseline
8785,878,successful,0.7,windtexter_full
8786,878,successful,0.8,windtexter_full
8787,878,successful,0.7,windtexter_full
8788,878,unsuccessful,0.4,windtexter_full
8789,878,unsuccessful,0.5,windtexter_full
8790,879,successful,0.6,no_windtexter
8791,879,successful,0.8,no_windtexter
8792,879,unsuccessful,0.4,windtexter_baseline
8793,879,successful,0.6,windtexter_baseline
8794,879,unsuccessful,0.5,windtexter_baseline
8795,879,unsuccessful,0.3,windtexter_full
8796,879,unsuccessful,0.5,windtexter_full
8797,879,successful,0.8,windtexter_full
8798,879,unsuccessful,0.1,windtexter_full
8799,879,successful,0.7,windtexter_full
8800,880,successful,0.7,no_windtexter
8801,880,successful,0.8,no_windtexter
8802,880,successful,0.8,windtexter_baseline
8803,880,successful,0.6,windtexter_baseline
8804,880,successful,0.7,windtexter_baseline
8805,880,successful,0.7,windtexter_full
8806,880,unsuccessful,0.4,windtexter_full
8807,880,unsuccessful,0.5,windtexter_full
8808,880,unsuccessful,0.1,windtexter_full
8809,880,unsuccessful,0.4,windtexter_full
8810,881,unsuccessful,0.4,no_windtexter
8811,881,unsuccessful,0.4,no_windtexter
8812,881,successful,0.7,windtexter_baseline
8813,881,unsuccessful,0.3,windtexter_baseline
8814,881,successful,0.7,windtexter_baseline
8815,881,unsuccessful,0.4,windtexter_full
8816,881,successful,0.7,windtexter_full
8817,881,successful,0.7,windtexter_full
8818,881,unsuccessful,0.2,windtexter_full
8819,881,unsuccessful,0.3,windtexter_full
8820,882,unsuccessful,0.3,no_windtexter
8821,882,unsuccessful,0.4,no_windtexter
8822,882,unsuccessful,0.4,windtexter_baseline
8823,882,unsuccessful,0.3,windtexter_baseline
8824,882,successful,0.8,windtexter_baseline
8825,882,successful,0.6,windtexter_full
8826,882,successful,0.6,windtexter_full
8827,882,successful,0.6,windtexter_full
8828,882,successful,0.6,windtexter_full
8829,882,unsuccessful,0.4,windtexter_full
8830,883,unsuccessful,0.4,no_windtexter
8831,883,unsuccessful,0.5,no_windtexter
8832,883,successful,0.6,windtexter_baseline
8833,883,unsuccessful,0.4,windtexter_baseline
8834,883,unsuccessful,0.4,windtexter_baseline
8835,883,unsuccessful,0.4,windtexter_full
8836,883,unsuccessful,0.5,windtexter_full
8837,883,unsuccessful,0.3,windtexter_full
8838,883,unsuccessful,0.4,windtexter_full
8839,883,successful,0.6,windtexter_full
8840,884,unsuccessful,0.5,no_windtexter
8841,884,unsuccessful,0.5,no_windtexter
8842,884,unsuccessful,0.4,windtexter_baseline
8843,884,successful,0.8,windtexter_baseline
8844,884,unsuccessful,0.4,windtexter_baseline
8845,884,unsuccessful,0.5,windtexter_full
8846,884,successful,0.7,windtexter_full
8847,884,unsuccessful,0.4,windtexter_full
8848,884,unsuccessful,0.3,windtexter_full
8849,884,unsuccessful,0.3,windtexter_full
8850,885,unsuccessful,0.5,no_windtexter
8851,885,successful,0.7,no_windtexter
8852,885,unsuccessful,0.3,windtexter_baseline
8853,885,unsuccessful,0.2,windtexter_baseline
8854,885,unsuccessful,0.4,windtexter_baseline
8855,885,successful,0.7,windtexter_full
8856,885,unsuccessful,0.2,windtexter_full
8857,885,unsuccessful,0.2,windtexter_full
8858,885,unsuccessful,0.1,windtexter_full
8859,885,unsuccessful,0.1,windtexter_full
8860,886,unsuccessful,0.3,no_windtexter
8861,886,unsuccessful,0.2,no_windtexter
8862,886,successful,0.6,windtexter_baseline
8863,886,successful,0.7,windtexter_baseline
8864,886,unsuccessful,0.1,windtexter_baseline
8865,886,unsuccessful,0.2,windtexter_full
8866,886,successful,0.6,windtexter_full
8867,886,unsuccessful,0.5,windtexter_full
8868,886,successful,0.7,windtexter_full
8869,886,unsuccessful,0.4,windtexter_full
8870,887,unsuccessful,0.2,no_windtexter
8871,887,successful,0.7,no_windtexter
8872,887,successful,0.8,windtexter_baseline
8873,887,successful,0.8,windtexter_baseline
8874,887,successful,0.8,windtexter_baseline
8875,887,unsuccessful,0.3,windtexter_full
8876,887,unsuccessful,0.2,windtexter_full
8877,887,successful,0.7,windtexter_full
8878,887,unsuccessful,0.5,windtexter_full
8879,887,unsuccessful,0.5,windtexter_full
8880,888,successful,0.8,no_windtexter
8881,888,unsuccessful,0.3,no_windtexter
8882,888,unsuccessful,0.1,windtexter_baseline
8883,888,successful,0.7,windtexter_baseline
8884,888,unsuccessful,0.5,windtexter_baseline
8885,888,successful,0.6,windtexter_full
8886,888,successful,0.7,windtexter_full
8887,888,unsuccessful,0.3,windtexter_full
8888,888,unsuccessful,0.4,windtexter_full
8889,888,unsuccessful,0.5,windtexter_full
8890,889,successful,0.6,no_windtexter
8891,889,unsuccessful,0.4,no_windtexter
8892,889,unsuccessful,0.1,windtexter_baseline
8893,889,unsuccessful,0.1,windtexter_baseline
8894,889,unsuccessful,0.4,windtexter_baseline
8895,889,unsuccessful,0.3,windtexter_full
8896,889,successful,0.8,windtexter_full
8897,889,successful,0.6,windtexter_full
8898,889,unsuccessful,0.1,windtexter_full
8899,889,unsuccessful,0.5,windtexter_full
8900,890,unsuccessful,0.3,no_windtexter
8901,890,unsuccessful,0.2,no_windtexter
8902,890,unsuccessful,0.3,windtexter_baseline
8903,890,successful,0.6,windtexter_baseline
8904,890,successful,0.7,windtexter_baseline
8905,890,unsuccessful,0.5,windtexter_full
8906,890,unsuccessful,0.2,windtexter_full
8907,890,unsuccessful,0.3,windtexter_full
8908,890,successful,0.7,windtexter_full
8909,890,unsuccessful,0.2,windtexter_full
8910,891,unsuccessful,0.4,no_windtexter
8911,891,unsuccessful,0.4,no_windtexter
8912,891,successful,0.6,windtexter_baseline
8913,891,unsuccessful,0.2,windtexter_baseline
8914,891,unsuccessful,0.3,windtexter_baseline
8915,891,successful,0.7,windtexter_full
8916,891,unsuccessful,0.1,windtexter_full
8917,891,unsuccessful,0.4,windtexter_full
8918,891,unsuccessful,0.2,windtexter_full
8919,891,unsuccessful,0.1,windtexter_full
8920,892,successful,0.6,no_windtexter
8921,892,unsuccessful,0.4,no_windtexter
8922,892,unsuccessful,0.4,windtexter_baseline
8923,892,unsuccessful,0.2,windtexter_baseline
8924,892,successful,0.7,windtexter_baseline
8925,892,successful,0.7,windtexter_full
8926,892,successful,0.6,windtexter_full
8927,892,successful,0.6,windtexter_full
8928,892,successful,0.8,windtexter_full
8929,892,unsuccessful,0.5,windtexter_full
8930,893,unsuccessful,0.4,no_windtexter
8931,893,successful,0.8,no_windtexter
8932,893,unsuccessful,0.2,windtexter_baseline
8933,893,successful,0.7,windtexter_baseline
8934,893,successful,0.7,windtexter_baseline
8935,893,unsuccessful,0.5,windtexter_full
8936,893,successful,0.8,windtexter_full
8937,893,unsuccessful,0.4,windtexter_full
8938,893,unsuccessful,0.1,windtexter_full
8939,893,unsuccessful,0.2,windtexter_full
8940,894,successful,0.6,no_windtexter
8941,894,unsuccessful,0.5,no_windtexter
8942,894,unsuccessful,0.4,windtexter_baseline
8943,894,unsuccessful,0.4,windtexter_baseline
8944,894,unsuccessful,0.5,windtexter_baseline
8945,894,unsuccessful,0.3,windtexter_full
8946,894,unsuccessful,0.4,windtexter_full
8947,894,unsuccessful,0.4,windtexter_full
8948,894,successful,0.6,windtexter_full
8949,894,unsuccessful,0.4,windtexter_full
8950,895,successful,0.6,no_windtexter
8951,895,unsuccessful,0.2,no_windtexter
8952,895,unsuccessful,0.4,windtexter_baseline
8953,895,successful,0.7,windtexter_baseline
8954,895,unsuccessful,0.5,windtexter_baseline
8955,895,unsuccessful,0.3,windtexter_full
8956,895,successful,0.6,windtexter_full
8957,895,unsuccessful,0.3,windtexter_full
8958,895,unsuccessful,0.4,windtexter_full
8959,895,unsuccessful,0.4,windtexter_full
8960,896,unsuccessful,0.4,no_windtexter
8961,896,unsuccessful,0.4,no_windtexter
8962,896,unsuccessful,0.5,windtexter_baseline
8963,896,unsuccessful,0.4,windtexter_baseline
8964,896,successful,0.6,windtexter_baseline
8965,896,successful,0.8,windtexter_full
8966,896,unsuccessful,0.4,windtexter_full
8967,896,successful,0.6,windtexter_full
8968,896,unsuccessful,0.1,windtexter_full
8969,896,unsuccessful,0.5,windtexter_full
8970,897,successful,0.7,no_windtexter
8971,897,unsuccessful,0.5,no_windtexter
8972,897,unsuccessful,0.2,windtexter_baseline
8973,897,successful,0.6,windtexter_baseline
8974,897,successful,0.7,windtexter_baseline
8975,897,unsuccessful,0.5,windtexter_full
8976,897,unsuccessful,0.5,windtexter_full
8977,897,successful,0.6,windtexter_full
8978,897,unsuccessful,0.1,windtexter_full
8979,897,unsuccessful,0.2,windtexter_full
8980,898,successful,0.6,no_windtexter
8981,898,unsuccessful,0.3,no_windtexter
8982,898,unsuccessful,0.4,windtexter_baseline
8983,898,unsuccessful,0.4,windtexter_baseline
8984,898,unsuccessful,0.3,windtexter_baseline
8985,898,unsuccessful,0.2,windtexter_full
8986,898,unsuccessful,0.5,windtexter_full
8987,898,unsuccessful,0.5,windtexter_full
8988,898,successful,0.6,windtexter_full
8989,898,unsuccessful,0.2,windtexter_full
8990,899,unsuccessful,0.5,no_windtexter
8991,899,successful,0.7,no_windtexter
8992,899,successful,0.6,windtexter_baseline
8993,899,unsuccessful,0.4,windtexter_baseline
8994,899,unsuccessful,0.4,windtexter_baseline
8995,899,unsuccessful,0.4,windtexter_full
8996,899,unsuccessful,0.5,windtexter_full
8997,899,unsuccessful,0.4,windtexter_full
8998,899,successful,0.6,windtexter_full
8999,899,unsuccessful,0.3,windtexter_full
9000,900,unsuccessful,0.5,no_windtexter
9001,900,unsuccessful,0.5,no_windtexter
9002,900,unsuccessful,0.5,windtexter_baseline
9003,900,unsuccessful,0.4,windtexter_baseline
9004,900,unsuccessful,0.3,windtexter_baseline
9005,900,unsuccessful,0.3,windtexter_full
9006,900,unsuccessful,0.4,windtexter_full
9007,900,unsuccessful,0.3,windtexter_full
9008,900,unsuccessful,0.3,windtexter_full
9009,900,unsuccessful,0.2,windtexter_full
9010,901,unsuccessful,0.5,no_windtexter
9011,901,successful,0.7,no_windtexter
9012,901,successful,0.6,windtexter_baseline
9013,901,unsuccessful,0.4,windtexter_baseline
9014,901,successful,0.6,windtexter_baseline
9015,901,unsuccessful,0.4,windtexter_full
9016,901,successful,0.6,windtexter_full
9017,901,unsuccessful,0.5,windtexter_full
9018,901,unsuccessful,0.1,windtexter_full
9019,901,unsuccessful,0.4,windtexter_full
9020,902,unsuccessful,0.5,no_windtexter
9021,902,unsuccessful,0.5,no_windtexter
9022,902,unsuccessful,0.4,windtexter_baseline
9023,902,successful,0.6,windtexter_baseline
9024,902,unsuccessful,0.5,windtexter_baseline
9025,902,unsuccessful,0.5,windtexter_full
9026,902,unsuccessful,0.3,windtexter_full
9027,902,unsuccessful,0.1,windtexter_full
9028,902,unsuccessful,0.4,windtexter_full
9029,902,successful,0.7,windtexter_full
9030,903,unsuccessful,0.4,no_windtexter
9031,903,successful,0.6,no_windtexter
9032,903,unsuccessful,0.1,windtexter_baseline
9033,903,unsuccessful,0.3,windtexter_baseline
9034,903,unsuccessful,0.5,windtexter_baseline
9035,903,successful,0.6,windtexter_full
9036,903,unsuccessful,0.3,windtexter_full
9037,903,unsuccessful,0.2,windtexter_full
9038,903,successful,0.7,windtexter_full
9039,903,unsuccessful,0.5,windtexter_full
9040,904,unsuccessful,0.3,no_windtexter
9041,904,unsuccessful,0.4,no_windtexter
9042,904,unsuccessful,0.4,windtexter_baseline
9043,904,unsuccessful,0.5,windtexter_baseline
9044,904,unsuccessful,0.5,windtexter_baseline
9045,904,unsuccessful,0.3,windtexter_full
9046,904,successful,0.7,windtexter_full
9047,904,unsuccessful,0.4,windtexter_full
9048,904,unsuccessful,0.5,windtexter_full
9049,904,unsuccessful,0.3,windtexter_full
9050,905,unsuccessful,0.4,no_windtexter
9051,905,unsuccessful,0.4,no_windtexter
9052,905,successful,0.7,windtexter_baseline
9053,905,unsuccessful,0.4,windtexter_baseline
9054,905,unsuccessful,0.4,windtexter_baseline
9055,905,successful,0.6,windtexter_full
9056,905,successful,0.8,windtexter_full
9057,905,unsuccessful,0.4,windtexter_full
9058,905,unsuccessful,0.4,windtexter_full
9059,905,unsuccessful,0.5,windtexter_full
9060,906,unsuccessful,0.5,no_windtexter
9061,906,unsuccessful,0.4,no_windtexter
9062,906,unsuccessful,0.1,windtexter_baseline
9063,906,successful,0.7,windtexter_baseline
9064,906,successful,0.6,windtexter_baseline
9065,906,successful,0.6,windtexter_full
9066,906,successful,0.7,windtexter_full
9067,906,successful,0.6,windtexter_full
9068,906,unsuccessful,0.4,windtexter_full
9069,906,successful,0.8,windtexter_full
9070,907,unsuccessful,0.1,no_windtexter
9071,907,successful,0.6,no_windtexter
9072,907,unsuccessful,0.4,windtexter_baseline
9073,907,unsuccessful,0.5,windtexter_baseline
9074,907,unsuccessful,0.3,windtexter_baseline
9075,907,unsuccessful,0.5,windtexter_full
9076,907,unsuccessful,0.2,windtexter_full
9077,907,successful,0.6,windtexter_full
9078,907,unsuccessful,0.5,windtexter_full
9079,907,successful,0.8,windtexter_full
9080,908,unsuccessful,0.2,no_windtexter
9081,908,unsuccessful,0.4,no_windtexter
9082,908,unsuccessful,0.3,windtexter_baseline
9083,908,unsuccessful,0.4,windtexter_baseline
9084,908,unsuccessful,0.4,windtexter_baseline
9085,908,successful,0.7,windtexter_full
