iteration,interception_probability,interception_cost,block_probability,message_status,message_block_cost,total_cost,windtexter
761,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
761,0.8,3000,0.8,sucessful,3000,6000.0,Partial
761,0.8,3000,0.8,sucessful,3000,3000.0,Full
762,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
762,0.9,2000,0.7,sucessful,4000,6000.0,Partial
762,0.9,2000,0.7,sucessful,4000,3000.0,Full
763,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
763,0.5,6000,0.7,sucessful,4000,10000.0,Partial
763,0.8,3000,0.9,sucessful,2000,2500.0,Full
764,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
764,0.7,4000,0.7,sucessful,4000,8000.0,Partial
764,0.9,2000,0.8,sucessful,3000,2500.0,Full
765,0.9,2000,0.7,sucessful,4000,6000.0,Baseline
765,0.9,2000,0.7,sucessful,4000,6000.0,Partial
765,0.8,3000,0.9,sucessful,2000,2500.0,Full
766,0.3,8000,0.6,sucessful,5000,13000.0,Baseline
766,0.7,4000,0.7,sucessful,4000,8000.0,Partial
766,0.9,2000,0.9,sucessful,2000,2000.0,Full
767,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
767,0.9,2000,0.9,sucessful,2000,4000.0,Partial
767,0.9,2000,0.8,sucessful,3000,2500.0,Full
768,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
768,0.9,2000,0.7,sucessful,4000,6000.0,Partial
768,0.8,3000,0.9,sucessful,2000,2500.0,Full
769,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
769,0.5,6000,0.7,sucessful,4000,10000.0,Partial
769,0.9,2000,0.9,sucessful,2000,2000.0,Full
770,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
770,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
770,0.6,5000,0.9,sucessful,2000,3500.0,Full
771,0.3,8000,0.9,sucessful,2000,10000.0,Baseline
771,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
771,0.9,2000,0.6,sucessful,5000,3500.0,Full
772,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
772,0.5,6000,0.9,sucessful,2000,8000.0,Partial
772,0.8,3000,0.9,sucessful,2000,2500.0,Full
773,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
773,0.4,7000,0.6,sucessful,5000,12000.0,Partial
773,0.6,5000,0.6,sucessful,5000,5000.0,Full
774,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
774,0.4,7000,0.8,sucessful,3000,10000.0,Partial
774,0.9,2000,0.9,sucessful,2000,2000.0,Full
775,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
775,0.5,6000,0.8,sucessful,3000,9000.0,Partial
775,0.8,3000,0.9,sucessful,2000,2500.0,Full
776,0.3,8000,0.4,unsuccessful,7000,15000.0,Baseline
776,0.6,5000,0.7,sucessful,4000,9000.0,Partial
776,0.8,3000,0.9,sucessful,2000,2500.0,Full
777,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
777,0.4,7000,0.7,sucessful,4000,11000.0,Partial
777,0.9,2000,0.9,sucessful,2000,2000.0,Full
778,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
778,0.5,6000,0.9,sucessful,2000,8000.0,Partial
778,0.7,4000,0.9,sucessful,2000,3000.0,Full
779,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
779,0.7,4000,0.7,sucessful,4000,8000.0,Partial
779,0.9,2000,0.6,sucessful,5000,3500.0,Full
780,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
780,0.7,4000,0.9,sucessful,2000,6000.0,Partial
780,0.9,2000,0.6,sucessful,5000,3500.0,Full
781,0.3,8000,0.5,unsuccessful,6000,14000.0,Baseline
781,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
781,0.9,2000,0.9,sucessful,2000,2000.0,Full
782,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
782,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
782,0.8,3000,0.6,sucessful,5000,4000.0,Full
783,0.2,9000,0.7,sucessful,4000,13000.0,Baseline
783,0.4,7000,0.8,sucessful,3000,10000.0,Partial
783,0.9,2000,0.9,sucessful,2000,2000.0,Full
784,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
784,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
784,0.9,2000,0.9,sucessful,2000,2000.0,Full
785,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
785,0.7,4000,0.7,sucessful,4000,8000.0,Partial
785,0.8,3000,0.7,sucessful,4000,3500.0,Full
786,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
786,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
786,0.9,2000,0.9,sucessful,2000,2000.0,Full
787,0.2,9000,0.4,unsuccessful,7000,16000.0,Baseline
787,0.7,4000,0.7,sucessful,4000,8000.0,Partial
787,0.8,3000,0.8,sucessful,3000,3000.0,Full
788,0.4,7000,0.2,unsuccessful,9000,16000.0,Baseline
788,0.8,3000,0.8,sucessful,3000,6000.0,Partial
788,0.9,2000,0.8,sucessful,3000,2500.0,Full
789,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
789,0.7,4000,0.7,sucessful,4000,8000.0,Partial
789,0.8,3000,0.9,sucessful,2000,2500.0,Full
790,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
790,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
790,0.7,4000,0.9,sucessful,2000,3000.0,Full
791,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
791,0.8,3000,0.7,sucessful,4000,7000.0,Partial
791,0.9,2000,0.9,sucessful,2000,2000.0,Full
792,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
792,0.5,6000,0.9,sucessful,2000,8000.0,Partial
792,0.9,2000,0.9,sucessful,2000,2000.0,Full
793,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
793,0.7,4000,0.8,sucessful,3000,7000.0,Partial
793,0.8,3000,0.9,sucessful,2000,2500.0,Full
794,0.3,8000,0.3,unsuccessful,8000,16000.0,Baseline
794,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
794,0.8,3000,0.9,sucessful,2000,2500.0,Full
795,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
795,0.6,5000,0.9,sucessful,2000,7000.0,Partial
795,0.7,4000,0.8,sucessful,3000,3500.0,Full
796,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
796,0.9,2000,0.7,sucessful,4000,6000.0,Partial
796,0.9,2000,0.9,sucessful,2000,2000.0,Full
797,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
797,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
797,0.9,2000,0.9,sucessful,2000,2000.0,Full
798,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
798,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
798,0.9,2000,0.8,sucessful,3000,2500.0,Full
799,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
799,0.8,3000,0.8,sucessful,3000,6000.0,Partial
799,0.8,3000,0.8,sucessful,3000,3000.0,Full
800,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
800,0.4,7000,0.9,sucessful,2000,9000.0,Partial
800,0.9,2000,0.9,sucessful,2000,2000.0,Full
801,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
801,0.5,6000,0.7,sucessful,4000,10000.0,Partial
801,0.9,2000,0.9,sucessful,2000,2000.0,Full
802,0.5,6000,0.3,unsuccessful,8000,14000.0,Baseline
802,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
802,0.6,5000,0.9,sucessful,2000,3500.0,Full
803,0.9,2000,0.2,unsuccessful,9000,11000.0,Baseline
803,0.6,5000,0.6,sucessful,5000,10000.0,Partial
803,0.8,3000,0.9,sucessful,2000,2500.0,Full
804,0.2,9000,0.4,unsuccessful,7000,16000.0,Baseline
804,0.9,2000,0.9,sucessful,2000,4000.0,Partial
804,0.9,2000,0.8,sucessful,3000,2500.0,Full
805,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
805,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
805,0.8,3000,0.9,sucessful,2000,2500.0,Full
806,0.5,6000,0.2,unsuccessful,9000,15000.0,Baseline
806,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
806,0.9,2000,0.9,sucessful,2000,2000.0,Full
807,0.6,5000,0.3,unsuccessful,8000,13000.0,Baseline
807,0.7,4000,0.8,sucessful,3000,7000.0,Partial
807,0.9,2000,0.9,sucessful,2000,2000.0,Full
808,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
808,0.5,6000,0.7,sucessful,4000,10000.0,Partial
808,0.9,2000,0.6,sucessful,5000,3500.0,Full
809,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
809,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
809,0.8,3000,0.9,sucessful,2000,2500.0,Full
810,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
810,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
810,0.8,3000,0.9,sucessful,2000,2500.0,Full
811,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
811,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
811,0.9,2000,0.9,sucessful,2000,2000.0,Full
812,0.2,9000,0.7,sucessful,4000,13000.0,Baseline
812,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
812,0.9,2000,0.9,sucessful,2000,2000.0,Full
813,0.9,2000,0.8,sucessful,3000,5000.0,Baseline
813,0.7,4000,0.9,sucessful,2000,6000.0,Partial
813,0.8,3000,0.8,sucessful,3000,3000.0,Full
814,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
814,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
814,0.9,2000,0.9,sucessful,2000,2000.0,Full
815,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
815,0.5,6000,0.9,sucessful,2000,8000.0,Partial
815,0.9,2000,0.9,sucessful,2000,2000.0,Full
816,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
816,0.8,3000,0.9,sucessful,2000,5000.0,Partial
816,0.9,2000,0.9,sucessful,2000,2000.0,Full
817,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
817,0.5,6000,0.8,sucessful,3000,9000.0,Partial
817,0.9,2000,0.9,sucessful,2000,2000.0,Full
818,0.3,8000,0.8,sucessful,3000,11000.0,Baseline
818,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
818,0.9,2000,0.9,sucessful,2000,2000.0,Full
819,0.4,7000,0.3,unsuccessful,8000,15000.0,Baseline
819,0.7,4000,0.6,sucessful,5000,9000.0,Partial
819,0.9,2000,0.7,sucessful,4000,3000.0,Full
820,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
820,0.8,3000,0.8,sucessful,3000,6000.0,Partial
820,0.7,4000,0.9,sucessful,2000,3000.0,Full
821,0.9,2000,0.3,unsuccessful,8000,10000.0,Baseline
821,0.6,5000,0.4,unsuccessful,7000,12000.0,Partial
821,0.6,5000,0.8,sucessful,3000,4000.0,Full
822,0.9,2000,0.2,unsuccessful,9000,11000.0,Baseline
822,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
822,0.9,2000,0.9,sucessful,2000,2000.0,Full
823,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
823,0.6,5000,0.7,sucessful,4000,9000.0,Partial
823,0.9,2000,0.9,sucessful,2000,2000.0,Full
824,0.4,7000,0.6,sucessful,5000,12000.0,Baseline
824,0.7,4000,0.8,sucessful,3000,7000.0,Partial
824,0.9,2000,0.8,sucessful,3000,2500.0,Full
825,0.4,7000,0.4,unsuccessful,7000,14000.0,Baseline
825,0.9,2000,0.9,sucessful,2000,4000.0,Partial
825,0.8,3000,0.7,sucessful,4000,3500.0,Full
826,0.8,3000,0.4,unsuccessful,7000,10000.0,Baseline
826,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
826,0.9,2000,0.9,sucessful,2000,2000.0,Full
827,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
827,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
827,0.9,2000,0.9,sucessful,2000,2000.0,Full
828,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
828,0.4,7000,0.7,sucessful,4000,11000.0,Partial
828,0.8,3000,0.9,sucessful,2000,2500.0,Full
829,0.6,5000,0.4,unsuccessful,7000,12000.0,Baseline
829,0.4,7000,0.7,sucessful,4000,11000.0,Partial
829,0.9,2000,0.9,sucessful,2000,2000.0,Full
830,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
830,0.8,3000,0.7,sucessful,4000,7000.0,Partial
830,0.9,2000,0.7,sucessful,4000,3000.0,Full
831,0.4,7000,0.9,sucessful,2000,9000.0,Baseline
831,0.9,2000,0.9,sucessful,2000,4000.0,Partial
831,0.8,3000,0.9,sucessful,2000,2500.0,Full
832,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
832,0.5,6000,0.8,sucessful,3000,9000.0,Partial
832,0.9,2000,0.9,sucessful,2000,2000.0,Full
833,0.8,3000,0.3,unsuccessful,8000,11000.0,Baseline
833,0.9,2000,0.7,sucessful,4000,6000.0,Partial
833,0.9,2000,0.9,sucessful,2000,2000.0,Full
834,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
834,0.8,3000,0.9,sucessful,2000,5000.0,Partial
834,0.9,2000,0.8,sucessful,3000,2500.0,Full
835,0.8,3000,0.3,unsuccessful,8000,11000.0,Baseline
835,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
835,0.9,2000,0.9,sucessful,2000,2000.0,Full
836,0.6,5000,0.8,sucessful,3000,8000.0,Baseline
836,0.8,3000,0.7,sucessful,4000,7000.0,Partial
836,0.9,2000,0.6,sucessful,5000,3500.0,Full
837,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
837,0.5,6000,0.7,sucessful,4000,10000.0,Partial
837,0.9,2000,0.8,sucessful,3000,2500.0,Full
838,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
838,0.7,4000,0.8,sucessful,3000,7000.0,Partial
838,0.8,3000,0.9,sucessful,2000,2500.0,Full
839,0.3,8000,0.9,sucessful,2000,10000.0,Baseline
839,0.5,6000,0.8,sucessful,3000,9000.0,Partial
839,0.9,2000,0.9,sucessful,2000,2000.0,Full
840,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
840,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
840,0.8,3000,0.9,sucessful,2000,2500.0,Full
841,0.3,8000,0.6,sucessful,5000,13000.0,Baseline
841,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
841,0.9,2000,0.9,sucessful,2000,2000.0,Full
842,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
842,0.8,3000,0.8,sucessful,3000,6000.0,Partial
842,0.7,4000,0.8,sucessful,3000,3500.0,Full
843,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
843,0.7,4000,0.7,sucessful,4000,8000.0,Partial
843,0.9,2000,0.8,sucessful,3000,2500.0,Full
844,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
844,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
844,0.9,2000,0.9,sucessful,2000,2000.0,Full
845,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
845,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
845,0.9,2000,0.9,sucessful,2000,2000.0,Full
846,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
846,0.5,6000,0.7,sucessful,4000,10000.0,Partial
846,0.7,4000,0.9,sucessful,2000,3000.0,Full
847,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
847,0.5,6000,0.9,sucessful,2000,8000.0,Partial
847,0.9,2000,0.7,sucessful,4000,3000.0,Full
848,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
848,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
848,0.9,2000,0.9,sucessful,2000,2000.0,Full
849,0.8,3000,0.5,unsuccessful,6000,9000.0,Baseline
849,0.9,2000,0.7,sucessful,4000,6000.0,Partial
849,0.9,2000,0.9,sucessful,2000,2000.0,Full
850,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
850,0.9,2000,0.6,sucessful,5000,7000.0,Partial
850,0.9,2000,0.9,sucessful,2000,2000.0,Full
851,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
851,0.7,4000,0.7,sucessful,4000,8000.0,Partial
851,0.9,2000,0.8,sucessful,3000,2500.0,Full
852,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
852,0.7,4000,0.7,sucessful,4000,8000.0,Partial
852,0.9,2000,0.8,sucessful,3000,2500.0,Full
853,0.8,3000,0.4,unsuccessful,7000,10000.0,Baseline
853,0.7,4000,0.7,sucessful,4000,8000.0,Partial
853,0.7,4000,0.9,sucessful,2000,3000.0,Full
854,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
854,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
854,0.9,2000,0.9,sucessful,2000,2000.0,Full
855,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
855,0.7,4000,0.7,sucessful,4000,8000.0,Partial
855,0.9,2000,0.9,sucessful,2000,2000.0,Full
856,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
856,0.4,7000,0.7,sucessful,4000,11000.0,Partial
856,0.9,2000,0.9,sucessful,2000,2000.0,Full
857,0.2,9000,0.7,sucessful,4000,13000.0,Baseline
857,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
857,0.9,2000,0.8,sucessful,3000,2500.0,Full
858,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
858,0.8,3000,0.8,sucessful,3000,6000.0,Partial
858,0.7,4000,0.8,sucessful,3000,3500.0,Full
859,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
859,0.4,7000,0.9,sucessful,2000,9000.0,Partial
859,0.9,2000,0.8,sucessful,3000,2500.0,Full
860,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
860,0.6,5000,0.5,unsuccessful,6000,11000.0,Partial
860,0.9,2000,0.9,sucessful,2000,2000.0,Full
861,0.2,9000,0.3,unsuccessful,8000,17000.0,Baseline
861,0.4,7000,0.7,sucessful,4000,11000.0,Partial
861,0.9,2000,0.9,sucessful,2000,2000.0,Full
862,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
862,0.7,4000,0.7,sucessful,4000,8000.0,Partial
862,0.9,2000,0.9,sucessful,2000,2000.0,Full
863,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
863,0.5,6000,0.9,sucessful,2000,8000.0,Partial
863,0.8,3000,0.9,sucessful,2000,2500.0,Full
864,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
864,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
864,0.9,2000,0.9,sucessful,2000,2000.0,Full
865,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
865,0.5,6000,0.7,sucessful,4000,10000.0,Partial
865,0.8,3000,0.9,sucessful,2000,2500.0,Full
866,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
866,0.9,2000,0.7,sucessful,4000,6000.0,Partial
866,0.9,2000,0.8,sucessful,3000,2500.0,Full
867,0.2,9000,0.8,sucessful,3000,12000.0,Baseline
867,0.4,7000,0.8,sucessful,3000,10000.0,Partial
867,0.8,3000,0.9,sucessful,2000,2500.0,Full
868,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
868,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
868,0.9,2000,0.7,sucessful,4000,3000.0,Full
869,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
869,0.7,4000,0.7,sucessful,4000,8000.0,Partial
869,0.9,2000,0.9,sucessful,2000,2000.0,Full
870,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
870,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
870,0.8,3000,0.8,sucessful,3000,3000.0,Full
871,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
871,0.8,3000,0.7,sucessful,4000,7000.0,Partial
871,0.9,2000,0.8,sucessful,3000,2500.0,Full
872,0.4,7000,0.3,unsuccessful,8000,15000.0,Baseline
872,0.4,7000,0.8,sucessful,3000,10000.0,Partial
872,0.8,3000,0.9,sucessful,2000,2500.0,Full
873,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
873,0.4,7000,0.7,sucessful,4000,11000.0,Partial
873,0.7,4000,0.9,sucessful,2000,3000.0,Full
874,0.9,2000,0.8,sucessful,3000,5000.0,Baseline
874,0.7,4000,0.8,sucessful,3000,7000.0,Partial
874,0.8,3000,0.9,sucessful,2000,2500.0,Full
875,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
875,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
875,0.9,2000,0.9,sucessful,2000,2000.0,Full
876,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
876,0.6,5000,0.7,sucessful,4000,9000.0,Partial
876,0.8,3000,0.8,sucessful,3000,3000.0,Full
877,0.4,7000,0.8,sucessful,3000,10000.0,Baseline
877,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
877,0.8,3000,0.9,sucessful,2000,2500.0,Full
878,0.4,7000,0.7,sucessful,4000,11000.0,Baseline
878,0.8,3000,0.7,sucessful,4000,7000.0,Partial
878,0.9,2000,0.8,sucessful,3000,2500.0,Full
879,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
879,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
879,0.8,3000,0.6,sucessful,5000,4000.0,Full
880,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
880,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
880,0.9,2000,0.9,sucessful,2000,2000.0,Full
881,0.9,2000,0.8,sucessful,3000,5000.0,Baseline
881,0.5,6000,0.8,sucessful,3000,9000.0,Partial
881,0.9,2000,0.8,sucessful,3000,2500.0,Full
882,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
882,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
882,0.9,2000,0.9,sucessful,2000,2000.0,Full
883,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
883,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
883,0.9,2000,0.9,sucessful,2000,2000.0,Full
884,0.8,3000,0.7,sucessful,4000,7000.0,Baseline
884,0.4,7000,0.7,sucessful,4000,11000.0,Partial
884,0.9,2000,0.8,sucessful,3000,2500.0,Full
885,0.9,2000,0.8,sucessful,3000,5000.0,Baseline
885,0.7,4000,0.8,sucessful,3000,7000.0,Partial
885,0.9,2000,0.8,sucessful,3000,2500.0,Full
886,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
886,0.8,3000,0.7,sucessful,4000,7000.0,Partial
886,0.9,2000,0.7,sucessful,4000,3000.0,Full
887,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
887,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
887,0.9,2000,0.9,sucessful,2000,2000.0,Full
888,0.4,7000,0.6,sucessful,5000,12000.0,Baseline
888,0.8,3000,0.9,sucessful,2000,5000.0,Partial
888,0.8,3000,0.9,sucessful,2000,2500.0,Full
889,0.3,8000,0.5,unsuccessful,6000,14000.0,Baseline
889,0.4,7000,0.8,sucessful,3000,10000.0,Partial
889,0.6,5000,0.8,sucessful,3000,4000.0,Full
890,0.9,2000,0.7,sucessful,4000,6000.0,Baseline
890,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
890,0.8,3000,0.9,sucessful,2000,2500.0,Full
891,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
891,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
891,0.9,2000,0.8,sucessful,3000,2500.0,Full
892,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
892,0.4,7000,0.9,sucessful,2000,9000.0,Partial
892,0.9,2000,0.9,sucessful,2000,2000.0,Full
893,0.3,8000,0.4,unsuccessful,7000,15000.0,Baseline
893,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
893,0.8,3000,0.6,sucessful,5000,4000.0,Full
894,0.4,7000,0.3,unsuccessful,8000,15000.0,Baseline
894,0.7,4000,0.8,sucessful,3000,7000.0,Partial
894,0.9,2000,0.9,sucessful,2000,2000.0,Full
895,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
895,0.8,3000,0.9,sucessful,2000,5000.0,Partial
895,0.8,3000,0.9,sucessful,2000,2500.0,Full
896,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
896,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
896,0.8,3000,0.9,sucessful,2000,2500.0,Full
897,0.9,2000,0.3,unsuccessful,8000,10000.0,Baseline
897,0.6,5000,0.5,unsuccessful,6000,11000.0,Partial
897,0.7,4000,0.9,sucessful,2000,3000.0,Full
898,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
898,0.4,7000,0.9,sucessful,2000,9000.0,Partial
898,0.7,4000,0.8,sucessful,3000,3500.0,Full
899,0.8,3000,0.3,unsuccessful,8000,11000.0,Baseline
899,0.8,3000,0.8,sucessful,3000,6000.0,Partial
899,0.9,2000,0.9,sucessful,2000,2000.0,Full
900,0.4,7000,0.5,unsuccessful,6000,13000.0,Baseline
900,0.8,3000,0.8,sucessful,3000,6000.0,Partial
900,0.9,2000,0.9,sucessful,2000,2000.0,Full
901,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
901,0.7,4000,0.8,sucessful,3000,7000.0,Partial
901,0.9,2000,0.8,sucessful,3000,2500.0,Full
902,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
902,0.7,4000,0.7,sucessful,4000,8000.0,Partial
902,0.8,3000,0.9,sucessful,2000,2500.0,Full
903,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
903,0.7,4000,0.9,sucessful,2000,6000.0,Partial
903,0.9,2000,0.9,sucessful,2000,2000.0,Full
904,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
904,0.5,6000,0.8,sucessful,3000,9000.0,Partial
904,0.9,2000,0.8,sucessful,3000,2500.0,Full
905,0.8,3000,0.6,sucessful,5000,8000.0,Baseline
905,0.4,7000,0.8,sucessful,3000,10000.0,Partial
905,0.8,3000,0.9,sucessful,2000,2500.0,Full
906,0.2,9000,0.8,sucessful,3000,12000.0,Baseline
906,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
906,0.9,2000,0.7,sucessful,4000,3000.0,Full
907,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
907,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
907,0.8,3000,0.9,sucessful,2000,2500.0,Full
908,0.5,6000,0.3,unsuccessful,8000,14000.0,Baseline
908,0.7,4000,0.9,sucessful,2000,6000.0,Partial
908,0.9,2000,0.9,sucessful,2000,2000.0,Full
909,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
909,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
909,0.9,2000,0.9,sucessful,2000,2000.0,Full
910,0.8,3000,0.2,unsuccessful,9000,12000.0,Baseline
910,0.9,2000,0.9,sucessful,2000,4000.0,Partial
910,0.9,2000,0.9,sucessful,2000,2000.0,Full
911,0.3,8000,0.9,sucessful,2000,10000.0,Baseline
911,0.8,3000,0.7,sucessful,4000,7000.0,Partial
911,0.8,3000,0.8,sucessful,3000,3000.0,Full
912,0.6,5000,0.4,unsuccessful,7000,12000.0,Baseline
912,0.7,4000,0.8,sucessful,3000,7000.0,Partial
912,0.8,3000,0.8,sucessful,3000,3000.0,Full
913,0.8,3000,0.5,unsuccessful,6000,9000.0,Baseline
